sentiment,tweet_text
0.0,"so, jetzt habt ihr also protestiert. und, wie geht es weiter? klar, das nächste mal werdet |lbr| ihr auch wieder protestieren. bahh ei, dat bockt."
0.0,"USRTOK USRTOK ach so. inhaltlich ist die veranstaltung aber durchaus breiter aufgestellt, u.a. spricht eine vertreterin des istanbul pride."
0.0,USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK was für großmeister wir sind sifftwitter trolle natürlich bin ich rechts aber trotzdem sollte man nicht alles von und 100%ernst nehmen
1.0,"USRTOK USRTOK da die kirche jeher den herrschenden in den arsch gekrochen ist, inkl. hitler, wundert es mich nicht 😜"
0.0,USRTOK euer shop ist ja auch toll! :-) &lt;3
0.0,"USRTOK USRTOK ...nicht ""vor der tür"", sondern im haus. es wird höchste zeit, dass es eine grundreinigung des hauses gibt 😜"
0.0,USRTOK da ist endlich jemand der sich mit kinder und kinderbildung auskennt...😂
0.0,könig juan carlos verlässt rechtzeitig das sinkende schiff. er hat's gewusst!
0.0,"was d. wille eines nationalstaates noch wert ist,wurde heute in brüssel demonstriert. polen gedemütigt😡ich hoffe d. preis f.d. eu wird hoch😡"
0.0,"wie so ein thinktankarsch sagte, es ist ein krieg der eliten gegen die völker und die eliten gewinnen immo!das muß sich drehen !"
0.0,ich hoffe mal bis morgen ist der acc noch nicht gebannt ansonsten wünsch ich euch eine gute nacht kameraden
1.0,"USRTOK USRTOK USRTOK dümmer geht immer,paßt stalinisten besser ? geh besser grammatikfehler jagen, ist ein rein rotgrünes ding, bevor argumente am geist kratzen!"
1.0,USRTOK USRTOK verlogene doppelmoralistenheuchler |lbr| der arme hund |lbr| #hetze
0.0,"wenn die afrikaner merken, dass uneingeladene gäste konsequent in |lbr| deutschland nicht aufgenommen werden, hat das doch positive |lbr| auswirkungen."
0.0,"zwischenfazit: merkel sachlich souverän, schulz verbissen und unglaubwürdig. #tvduell"
1.0,"USRTOK tja,ich denke eu wird an bürgerkriegen zugrunde gehen, ist ja genau das was die eliten planen und der gierige linke scheiß machts möglich !"
0.0,"USRTOK kein problem, ich fuhr gestern mit gartenlatschen in die stadt. meine tochter kaufte mir daraufhin ein lätzchen ""wer kleckert muss ins heim"""
0.0,"politiker sind schauspieler, aber äußerst fiese, da sie ihre rollen nicht nur spielen, sonder sie leben und sich noch selbst hoch bezahlen."
0.0,"USRTOK teilen, teilen und nochmals teilen!!!"
0.0,"USRTOK was wir davon zu halten haben weiß jeder klar denkende bürger! die ö.r. sind nun mal zu allem fähig, außer objektiver berichte"
0.0,"USRTOK USRTOK wir tragen einen teil dazu bei - in frankreich formiert sich gerade ein gruppe, die USRTOK dort umsetzen will"
0.0,USRTOK sieh an...sich mal jemand erkundigt wie es anderen tatsächlichen opfer-hinterbliebenen geht..?
0.0,"USRTOK eine ""gute bekanntgabe"" wäre, wenn merkel endlich zurücktreten würde! ganz deutschland würde aufatmen!"
0.0,"USRTOK wo sitzen die redakteure der ""welt""?"
1.0,"USRTOK so sieht meinungsfreiheit in deutschland aus, dank dieser volksverräterin merkel!! |lbr| herzlichen willkommen in der ddr 2.0! es wird zeit😡😡😡"
1.0,USRTOK es gibt schon reichlich dumme in den eigenen reihen...diesmal ist es halt ein arbeitsloser journalist..!
0.0,"da satire ja schon längst nicht mehr alles darf, und ich keine lust habe, wegen jedem frechen spruch vor gericht zu landen, erstelle ich gerade wieder ein musikalisches comedyprogramm voller methaphorischer anspielungen. welcher titel wäre gut?"
1.0,USRTOK USRTOK seit jahren werd n wir von dieser regierung belogen und jetzt sollen wir glauben das es nur ein fake ist!! ich glaube das es echt ist!!
0.0,USRTOK USRTOK vielen dank für den hinweis. uns war die veranstaltung bislang nicht bekannt. wir gehen der sache nach.
0.0,USRTOK fröhlicher gruß aus der hauptstadt liebe gaby 🎈
0.0,mit deutschland geht es mehr und mehr bergab wann begreift ihr das endlich?
0.0,"lieber markus_soeder, es ist keine partei rechts der USRTOK entstanden. die #afd hat nur euren platz eingenommen, als ihr nach links abgebogen seid."
0.0,"USRTOK USRTOK wir haben ihnen doch eben signalisiert, dass wir das nicht tun. also bitte kommen sie doch einfach unserer aufforderung nach. wenn ihre worte nicht nur hohle phrasen sind, können sie ja sicher erläutern, was die sondierungsergebnisse mit ""unseren jobs"" zu tun haben. dann mal los!"
0.0,"USRTOK das ist zum einen falsch, 2016 waren nur rd. 44% d. asylbewerber*innen männer ü18, zum anderen hat es gute gründe, warum oftmals ein (das ""stärkste"") familienmitglied zuerst flieht. schämen sollten sich, folgt man ihrer argumentation, dann eher die, die familiennachzug ablehnen."
0.0,USRTOK ich bewundere österreicher...sie wissen was sie wollen und tun es dann auch..!
0.0,USRTOK gibt es in der genetik nicht das prinzip der natürlichen auslese?
1.0,"wenn trump der neue hitler ist, |lbr| was ist dann clinton?? |lbr| clinton |lbr| der antichrist !!!!"
1.0,irgend ein idiot hat sich über die „feuerzangenbowle „ aufgeregt weil dieser film während der nazizeit gedreht wurde.was. ist mit den bestsellers wie „emil und die detektive „ pünktchen und anton „oder „das fliegende klassenzimmer „von erich kästner.
0.0,USRTOK USRTOK ekelhafte inszenierung....wir sind hoffnungslos verblödet.
0.0,"alle sind permanent beschäftigt sich gegenseitig verantwortung/schuld zuzuschustern: ""ist ländersache""-""nein bundessache""-""nein kommunal"""
0.0,USRTOK USRTOK sou absurd das man es als fake-news sehen möchte... |lbr| hier wird vergewaltigung legalisiert...!
0.0,launige breitseiten vom kabarettisten detlev wischmeyer wie gewöhnlich gestern beim jahresempfang von radio schleswig-holstein (rsh).
1.0,"weg,weg,weg mit links !!! kein klagerecht für migranten ! keine unterstützung mit schwesigraubgeld für linksautonome ! prob gelöst!!!"
1.0,USRTOK USRTOK USRTOK USRTOK USRTOK weil diese antifantenbrut nicht ihre gesichter zeigt! solche linksversifften menschen gehören nicht auf die straße sondern .... *zensiert*!
0.0,"USRTOK gott hat zuviel humor, als dass er über die stöckchen springen würde, die sie ihm hinhalten."
1.0,"warum hat wohl der terrorfürst yassir #arafat das wort »#palästinenser« für die #araber in der #levante benutzt? dieses volk gab es vorher nicht, aber man bediente sich aus dem #antisemitismus der #römer, die uns #juden demütigten &amp; eretz #israel in #palästina« unbenannten."
0.0,USRTOK ihr seid doch schon genauso drauf welt!!!
0.0,"USRTOK USRTOK was ein schmonzes! es scheint, dass du keine ahnung von der #kashrut, den jüdischen speisegesetzen, hast. #juden nehmen nicht irgendwelche #tiere &amp; schächten die einfach. das tierwohl &amp; die reinheit stehen auf oberster stelle. #shechita, oder das #schächten, ist eine wissenschaft"
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK beschneidung gehört einfach verboten, egal ob m/w ! wenn dann nur aus medizinischen gründen ! und überhaupt nur von ärzten !"
0.0,USRTOK USRTOK macht die spd das ist sie für immer erledigt.
1.0,"die 5 % für die linken sind weggeworfene stimmen. ohne sie wäre |lbr| eine cdu/fdp-regierung möglich. weg mit den linken, sie taugen nichts."
1.0,wir sollten den deutschen kinder und frauen gedenken die durch den #islam ermordet wurden.
0.0,USRTOK USRTOK haha...der schmock USRTOK hat sich geschminkt und mich gesperrt... |lbr| dann habe ich was richtig gemacht...
1.0,USRTOK USRTOK ich will nicht das es kriminellen flüchtlingen deserteuren und feiglingen hier besser geht..erst recht nicht dem afrika-pack |lbr| und weder bin ich rassist noch ein nazi noch xenophob....!
0.0,"ihr japaner, nicht protestieren, raketen, die über eure inseln fliegen, |lbr| abschießen. bin ich verstanden worden? sofort umsetzen."
1.0,USRTOK schade das die kotzgrüne brühe nicht im erdreich versickert... |lbr| und die ausreisewilligen werden gegen ihren willen festgehalten...😂😂
1.0,#politiker holen #terroristen ins land und lassen die #opfer hilflos zurück.
1.0,"USRTOK USRTOK wer so aussieht der träumt davon , die sollte mal sich mal auf ihren geisteszustand untersuchen lassen!"
0.0,USRTOK USRTOK besser sie machen es sich hier nicht zu gemütlich
0.0,"politisch der ungebildete, kriegsbilligende und charakterlose wird im september merkels politik wählen &gt; eine schande für dieses land. 🤢"
0.0,"USRTOK USRTOK USRTOK keine andere, aber eine ergänzte: dass nämlich transfer- und haftungsunion, euro-zonen-budget usw. weiter ausgeschlossen sind. das ist realpolitisch bedeutsamer, weil man dafür uns bräuchte. beim zurückfahren des esm bräuchte umgekehrt die fdp eine mehrheit bei anderen. cl"
1.0,"hihihi, ich finde, merkel bastelte sich aus der cdu/csu eine neue ""blockflöten-cdu"" der ddr, voller ja-sager und klatscher, eben ohne hirn😜"
0.0,"USRTOK und genau darum geht es uns nicht, wenn dieser tage flaggen mit davidsternen brennen (nicht nur die israelische flagge) und jüdinnen und juden offen mit dem tod bedroht. über diesen antisemitismus werden wir berichten, egal was sie von israel halten. schönen tag."
1.0,USRTOK bis auf den holocaust und den krieg wahr er eigentlich ein solider kanzler
0.0,USRTOK trotzdem schaffen sie wahnsinnig großartige arbeit! wir sind beeindruckt von den mutigen frauen!
0.0,USRTOK herzlich willkommen auf twitter! und jetzt sorgen wir für follower! USRTOK USRTOK USRTOK USRTOK USRTOK
1.0,USRTOK USRTOK merkel vasallen sind bei twitter unerwünscht!
1.0,"USRTOK flüchtlingsboote in küstennähe torpedieren , dann lernen die sozialschmarotzer schwimmen .leider sind unsere u -boote alle nicht einsatzfähig 🛠⚒🔨⛏🔩🔧⚙️"
0.0,#afd-versammlung nach abgesang der hymne beendet. #de0701
1.0,USRTOK USRTOK facebook ist nur für posten von urlaubsbilder geeignet...und den migranten-dreck will man uns mit aller gewalt schönreden..zum kotzen..!!
1.0,USRTOK USRTOK USRTOK USRTOK ..wurdest du luder du nicht mit rede.-und schreibverbot belegt ..? |lbr| berlin berlin....migranten überall...im rathaus und auf straßen...ne richtige kanackenstadt geworden..oder heißt es kanackenstaat..
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK nein, die häuser stehen in d in bischofswerda. direkt am markt."
0.0,USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK ao - immer noch der.
1.0,"wenn ich nachdenke,ist es schon erniedrigend im ""lobbyisten.babel"" deutschland unter führung der finger kauenden marionette leben zu müssen😜"
1.0,g20 ist geplante verarschung von #merkel |lbr| die gewaltexzesse sichern ihren nächsten wahlsieg |lbr| außer spesen nix gewesen
0.0,USRTOK wir sind auch innen schön!
0.0,"USRTOK wir haben bei der wahl zugelegt, über eine halbe millionen stimmen mehr.."
0.0,"USRTOK nein, türken sind nicht die neuen juden #servicetweet"
0.0,brettl spitzen gucken auf br
1.0,"USRTOK USRTOK dummheit ist in deutschland seit stasi-merkel, weit verbreitet! übrigens das war sie bei adolf ebenso und wir wissen alle wohin das führte!"
0.0,USRTOK ich drück die daumen klaus 👍
0.0,USRTOK us-experte sagt deutschlands untergang voraus
0.0,USRTOK roth wird bleiben und glaser niemals vizepräsident. 😊
0.0,"USRTOK alberto rivera – islam, eine schöpfung der katholischen kirche, |lbr| sieh dir das gleichnamige video bei youtube an, |lbr| er hat auch ein buch geschrieben, ehemaliger jesuitenpater aus dem vatikan"
0.0,"schwach ist,wer sich nicht um land u volk kümmert,dann übernahmen schon immer andere die macht,das beweist d. gesamte menschheitsgeschichte😜"
1.0,USRTOK wie verkommen müssen erst die sein die dieses gesicht gewählt haben....
1.0,USRTOK USRTOK USRTOK wie blöd sind deutsche politiker eigentlich???
0.0,USRTOK USRTOK 1. hat in meinem leben nicht einmal mein herz rechts geschlagen u 2. d. antwort lässt auf wenig bildung schließen
1.0,USRTOK die meisten deutschen misstrauen merkel! |lbr| warum schreibt dieses vasallenpack der deutschen lügenpresse nicht mal darüber!!!!
1.0,"moin piepser, hänge hier immer noch fest! 20cm schnee bringen d. kommunalpolitik durcheinander 😡 was wollen die affen dem is entgegen setzen"
0.0,weltweit fliehen mio menschen v. krieg ... gemeinsam stehen wir vor großen herausforderungen.(murksel) eigener krieg als herausforderung 😂
0.0,USRTOK USRTOK minister kickl muss seines amtes enthoben werden.
1.0,USRTOK USRTOK stasi im erika alias merkel bezahlt das ganze noch. und maas der neue heinrich. h regelt das ganze. wer jetzt denkt das hatten wir schon ist nazi.
1.0,"USRTOK das sind doch alles masturbierende pickelplatagen, keine ahnung von etwas...deswegen werden sie bestimmt berufspolitiker..😃😃"
0.0,"USRTOK USRTOK USRTOK das hängt von den transpersonen ab. wenn sie sich eindeutig als mann bzw. frau definieren - dann ja. es gibt aber auch transpersonen, die nicht in die kategorien mann/frau passen."
1.0,USRTOK na klar kriegt der lob von allen seiten...ist ja ein merkel-blindenhund. |lbr| wollt ihr tatsächliche opfer sehen dann geht auf friedhöfe oder sprecht mit den angehörigen..!
0.0,"warum sollte brüssel nach spanien schauen, wurde doch in d. 1990ern alles unternommen, um den balkankonflikt erst zu schüren u. dann, krieg😜"
0.0,USRTOK USRTOK mir egal....soll sie es mit ins grab nehmen...
1.0,"USRTOK jeder kann die von kalergi in den 1920ern verfassten pamphlete die die ideologie der heutigen eu vorweg nahmen recherchieren, es ist eine zionistische rassistische ideologie die auf vermischung der weisen europäer abzielt, geführt von einer art herrenrasse"
0.0,USRTOK USRTOK USRTOK wo war das merkel‘sche entsetzen beim „unfall“ in cuxhaven? wahrscheinlich weil kein politiker betroffen war!
0.0,"USRTOK da deutschland keine nationalmannschaft mehr hat, interessiert dies niemanden!"
1.0,USRTOK heiko maas hat das buch - genau wie seine aktuellen tweets - nicht einmal selbst verfasst. der schriftsteller michael ebmeyer stand ihm mit seinem schmalzigen stil zur seite.
0.0,USRTOK ein tor das jemals geglaubt hat!
0.0,USRTOK USRTOK überall werden millionen unserer steuergelder veruntreut! während zig millionen in deutschland fehlen um z. b. armut und marode infrastruktur zu bekämpfen!
0.0,wahl der rechtskommission - kandidaten (keine kandidatinnen ...) stellen sich vor - #aksynode16
0.0,"USRTOK USRTOK ja, viele sind seit geraumer zeit zwitter out"
0.0,"hallo freunde, muss mich doch mal melden, ich hoffe, ihr seid alle gesund und munter. 5 wochen in polen, eine wohltat für meine seele."
0.0,"USRTOK hat sich fehlerteufel eingeschlichen wenn man zu schnell tippt und anschließend nicht kontrolliert, soll heißen: ,schonwieder‘"
0.0,.USRTOK will privatversicherte mit #einheitsversicherung vor über-therapie schützen. aber mündige brauchen keinen staatlichen vormund! #nannystaat USRTOK
1.0,bundeskanzler #kurz wird sicherlich nicht noch einmal bei maischberger sitzen. bei einer frau ohne anstand keinerlei erziehung und achtung vor andersdenkende. eine heuchelnde anhängerin der diktatur das ist frau maischberger. |lbr| #maischberger
0.0,USRTOK spd hat fertig. wenn nicht jetzt dann spätestens in 4 jahren. 5% und selbst das ist noch zuviel
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK habe andere erfahrungen gemacht, in der schweiz war es kein problem und hier in ungarn auch nicht,in ny kannst du überall kurse finden."
1.0,USRTOK USRTOK so sind sie halt....unwissend und unbelehrbar....je weniger ahnung desto lauter ihr geschrei ..!!
0.0,USRTOK USRTOK besser kann man ein bild des grauens nicht malen.... |lbr| was kommt als nächstes..?
1.0,schulz ist als kanzler undenkbar. zweimal sitzengeblieben und ohne schulabschluss. eine |lbr| schande für die spd und ein armutszeichen. für d.
